걸린시간 : 5646.5547초
사용단어	가중치	사용횟수	단어승률
각공	7	10	0.7
각공이	4	10	0.4
각공차하	6	10	0.6
각과	5	10	0.5
각관	4	10	0.4
각관자	5	10	0.5
각괄호	6	10	0.6
각광	5	10	0.5
각국	5	10	0.5
각궁반장	7	10	0.7
각궁자	6	10	0.6
각권	4	10	0.4
각근력	5	10	0.5
각근면려	6	10	0.6
각근봉공	7	10	0.7
각급	3	10	0.3
각기	5	10	0.5
각기공심	2	10	0.2
각기둥	8	10	0.8
각기둥시험체	4	10	0.4
각기둥키	5	10	0.5
각기명하	4	10	0.4
각기병	5	10	0.5
각기샘	6	10	0.6
각기선	5	10	0.5
각기소장	7	10	0.7
각기심	4	10	0.4
각기약시	5	10	0.5
각기입복	4	10	0.4
각기입심	4	10	0.4
각기충심	3	10	0.3
각끌반	3	10	0.3
각나무목침	5	10	0.5
각날도랫과	5	10	0.5
각내	4	10	0.4
각내상	5	10	0.5
각다귀	3	10	0.3
각다귀침노린재	1	10	0.1
각다귀파리매	9	10	0.9
각다귀판	4	10	0.4
각다귓과	6	10	0.6
각다회	5	10	0.5
각단	5	10	0.5
각단기	6	10	0.6
각담	4	10	0.4
각대	6	10	0.6
각대공	3	10	0.3
각도	4	10	0.4
각도계	7	10	0.7
각도기	4	10	0.4
각도분해능	5	10	0.5
각도자	4	10	0.4
각도장	4	10	0.4
각도주	7	10	0.7
각도후라이스	4	10	0.4
각동	3	10	0.3
각두	6	10	0.6
각두건	6	10	0.6
각두과	3	10	0.3
각두정	7	10	0.7
각둘	7	10	0.7
각득	6	10	0.6
각등	5	10	0.5
각띠	4	10	0.4
각락언	5	10	0.5
각래	5	10	0.5
각려	4	10	0.4
각력	4	10	0.4
각력암	7	10	0.7
각렬	5	10	0.5
각령	6	10	0.6
각로	5	10	0.5
각론	5	10	0.5
각론학	6	10	0.6
각료	4	10	0.4
각료회의	5	10	0.5
각류	6	10	0.6
각류반좌	5	10	0.5
각릉암	4	10	0.4
각린	5	10	0.5
각립	5	10	0.5
각립대좌	5	10	0.5
각립독행	7	10	0.7
각마	6	10	0.6
각막	6	10	0.6
각막계	4	10	0.4
각막염	6	10	0.6
각막은행	5	10	0.5
각메기	4	10	0.4
각면	3	10	0.3
각면병	7	10	0.7
각면보	3	10	0.3
각명	4	10	0.4
각명하	5	10	0.5
각모	4	10	0.4
